dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,average_temp,humidity,windspeed,casual,registered,total,total_customers,recency,monetary_value_x,R,F,M,RFM_Score,cluster,frequency,monetary_value_y,r_score,monetary_value
2011-01-08,spring,2011,January,11,Saturday,Holiday,Mist,0.2,0.1818,0.69,0.3881,2,60,62,62,723,62,1,2,1,121,1,727,151320,1,62
2011-01-08,spring,2011,January,12,Saturday,Holiday,Mist,0.2,0.1818,0.59,0.3582,8,90,98,98,723,98,1,2,1,121,1,728,184414,1,98
2011-01-08,spring,2011,January,13,Saturday,Holiday,Clear,0.2,0.1818,0.44,0.3284,7,95,102,102,723,102,1,2,1,121,1,729,184919,1,102
2011-01-08,spring,2011,January,14,Saturday,Holiday,Clear,0.2,0.1667,0.32,0.4925,12,83,95,95,723,95,1,2,1,121,1,729,175652,1,95
2011-01-08,spring,2011,January,15,Saturday,Holiday,Clear,0.2,0.1667,0.32,0.4478,5,69,74,74,723,74,1,2,1,121,1,729,183149,1,74
2011-01-08,spring,2011,January,16,Saturday,Holiday,Clear,0.18,0.1364,0.29,0.4478,8,68,76,76,723,76,1,2,1,121,1,730,227748,1,76
2011-01-08,spring,2011,January,17,Saturday,Holiday,Clear,0.16,0.1212,0.37,0.5522,5,64,69,69,723,69,1,2,1,121,1,730,336860,1,69
2011-01-08,spring,2011,January,18,Saturday,Holiday,Clear,0.14,0.1212,0.39,0.2985,3,52,55,55,723,55,1,2,1,121,1,728,309772,1,55
2011-01-08,spring,2011,January,19,Saturday,Holiday,Clear,0.14,0.1212,0.36,0.2537,4,26,30,30,723,30,1,1,1,111,1,728,226789,1,30
2011-01-08,spring,2011,January,20,Saturday,Holiday,Clear,0.12,0.1212,0.36,0.2537,0,28,28,28,723,28,1,1,1,111,1,728,164550,1,28
2011-01-08,spring,2011,January,21,Saturday,Holiday,Clear,0.12,0.1061,0.39,0.3582,2,35,37,37,723,37,1,1,1,111,1,728,125445,1,37
2011-01-08,spring,2011,January,22,Saturday,Holiday,Clear,0.12,0.1061,0.36,0.3881,1,33,34,34,723,34,1,1,1,111,1,728,95612,1,34
2011-01-08,spring,2011,January,23,Saturday,Holiday,Clear,0.1,0.0606,0.39,0.4478,0,22,22,22,723,22,1,1,1,111,1,728,63941,1,22
2011-01-09,spring,2011,January,0,Sunday,Holiday,Clear,0.1,0.0758,0.42,0.3881,1,24,25,25,722,25,1,1,1,111,1,726,39130,1,25
2011-01-09,spring,2011,January,1,Sunday,Holiday,Clear,0.1,0.0606,0.42,0.4627,0,12,12,12,722,12,1,1,1,111,1,724,24164,1,12
2011-01-09,spring,2011,January,2,Sunday,Holiday,Clear,0.1,0.0606,0.46,0.4627,0,11,11,11,722,11,1,1,1,111,1,715,16352,1,11
2011-01-09,spring,2011,January,3,Sunday,Holiday,Clear,0.1,0.0758,0.46,0.4179,0,4,4,4,722,4,1,1,1,111,1,697,8174,1,4
2011-01-09,spring,2011,January,4,Sunday,Holiday,Clear,0.08,0.0909,0.53,0.194,0,1,1,1,722,1,1,1,1,111,1,697,4428,1,1
2011-01-09,spring,2011,January,5,Sunday,Holiday,Clear,0.08,0.0909,0.53,0.194,0,1,1,1,722,1,1,1,1,111,1,717,14261,1,1
2011-01-09,spring,2011,January,6,Sunday,Holiday,Clear,0.1,0.0909,0.49,0.2836,0,1,1,1,722,1,1,1,1,111,1,725,55132,1,1
2011-01-09,spring,2011,January,7,Sunday,Holiday,Clear,0.08,0.0909,0.53,0.194,1,5,6,6,722,6,1,1,1,111,1,727,154171,1,6
2011-01-09,spring,2011,January,8,Sunday,Holiday,Clear,0.1,0.0909,0.49,0.2836,0,10,10,10,722,10,1,1,1,111,1,727,261001,1,10
2011-01-09,spring,2011,January,9,Sunday,Holiday,Clear,0.12,0.0758,0.46,0.5224,0,19,19,19,722,19,1,1,1,111,1,727,159438,1,19
2011-01-09,spring,2011,January,10,Sunday,Holiday,Clear,0.14,0.1061,0.43,0.3881,0,49,49,49,722,49,1,2,1,121,1,727,126257,1,49
2011-01-09,spring,2011,January,11,Sunday,Holiday,Clear,0.16,0.1212,0.4,0.5224,2,47,49,49,722,49,1,2,1,121,1,727,151320,1,49
2011-01-09,spring,2011,January,12,Sunday,Holiday,Clear,0.18,0.1364,0.37,0.4478,4,79,83,83,722,83,1,2,1,121,1,728,184414,1,83
2011-01-09,spring,2011,January,13,Sunday,Holiday,Clear,0.2,0.1667,0.34,0.4478,6,69,75,75,722,75,1,2,1,121,1,729,184919,1,75
2011-01-09,spring,2011,January,14,Sunday,Holiday,Clear,0.22,0.1818,0.32,0.4627,8,64,72,72,722,72,1,2,1,121,1,729,175652,1,72
2011-01-09,spring,2011,January,15,Sunday,Holiday,Clear,0.22,0.197,0.35,0.3582,5,77,82,82,722,82,1,2,1,121,1,729,183149,1,82
2011-01-09,spring,2011,January,16,Sunday,Holiday,Clear,0.2,0.1667,0.34,0.4478,13,79,92,92,722,92,1,2,1,121,1,730,227748,1,92
2011-01-09,spring,2011,January,17,Sunday,Holiday,Clear,0.18,0.1515,0.37,0.3881,3,59,62,62,722,62,1,2,1,121,1,730,336860,1,62
2011-01-09,spring,2011,January,18,Sunday,Holiday,Clear,0.16,0.1364,0.4,0.3284,4,44,48,48,722,48,1,2,1,121,1,728,309772,1,48
2011-01-09,spring,2011,January,19,Sunday,Holiday,Clear,0.16,0.1364,0.43,0.3284,1,40,41,41,722,41,1,2,1,121,1,728,226789,1,41
2011-01-09,spring,2011,January,20,Sunday,Holiday,Clear,0.14,0.1212,0.46,0.2537,0,38,38,38,722,38,1,1,1,111,1,728,164550,1,38
2011-01-09,spring,2011,January,21,Sunday,Holiday,Clear,0.14,0.1061,0.46,0.4179,1,19,20,20,722,20,1,1,1,111,1,728,125445,1,20
2011-01-09,spring,2011,January,22,Sunday,Holiday,Clear,0.14,0.1212,0.46,0.2985,5,10,15,15,722,15,1,1,1,111,1,728,95612,1,15
2011-01-09,spring,2011,January,23,Sunday,Holiday,Clear,0.12,0.1364,0.5,0.194,0,6,6,6,722,6,1,1,1,111,1,728,63941,1,6
2011-01-10,spring,2011,January,0,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2836,2,3,5,5,721,5,1,1,1,111,1,726,39130,1,5
2011-01-10,spring,2011,January,1,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2836,1,0,1,1,721,1,1,1,1,111,1,724,24164,1,1
2011-01-10,spring,2011,January,2,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2239,0,3,3,3,721,3,1,1,1,111,1,715,16352,1,3
2011-01-10,spring,2011,January,3,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2239,0,1,1,1,721,1,1,1,1,111,1,697,8174,1,1
2011-01-10,spring,2011,January,4,Monday,Workingday,Clear,0.1,0.1212,0.54,0.1343,1,2,3,3,721,3,1,1,1,111,1,697,4428,1,3
2011-01-10,spring,2011,January,5,Monday,Workingday,Clear,0.1,0.1061,0.54,0.2537,0,3,3,3,721,3,1,1,1,111,1,717,14261,1,3
2011-01-10,spring,2011,January,6,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2836,0,31,31,31,721,31,1,1,1,111,1,725,55132,1,31
2011-01-10,spring,2011,January,7,Monday,Workingday,Clear,0.12,0.1212,0.5,0.2239,2,75,77,77,721,77,1,2,1,121,1,727,154171,1,77
2011-01-10,spring,2011,January,8,Monday,Workingday,Mist,0.12,0.1212,0.5,0.2836,4,184,188,188,721,188,1,3,1,131,1,727,261001,1,188
2011-01-10,spring,2011,January,9,Monday,Workingday,Mist,0.14,0.1212,0.5,0.2537,2,92,94,94,721,94,1,2,1,121,1,727,159438,1,94
2011-01-10,spring,2011,January,10,Monday,Workingday,Mist,0.14,0.1212,0.5,0.2985,0,31,31,31,721,31,1,1,1,111,1,727,126257,1,31
2011-01-10,spring,2011,January,11,Monday,Workingday,Mist,0.16,0.1364,0.47,0.2836,2,28,30,30,721,30,1,1,1,111,1,727,151320,1,30
2011-01-10,spring,2011,January,12,Monday,Workingday,Mist,0.2,0.1818,0.4,0.2836,5,47,52,52,721,52,1,2,1,121,1,728,184414,1,52
2011-01-10,spring,2011,January,13,Monday,Workingday,Mist,0.2,0.1818,0.4,0.2836,4,50,54,54,721,54,1,2,1,121,1,729,184919,1,54
2011-01-10,spring,2011,January,14,Monday,Workingday,Mist,0.2,0.197,0.4,0.2239,0,47,47,47,721,47,1,2,1,121,1,729,175652,1,47
2011-01-10,spring,2011,January,15,Monday,Workingday,Mist,0.2,0.197,0.4,0.2239,2,43,45,45,721,45,1,2,1,121,1,729,183149,1,45
2011-01-10,spring,2011,January,16,Monday,Workingday,Clear,0.2,0.2121,0.4,0.1343,4,70,74,74,721,74,1,2,1,121,1,730,227748,1,74
2011-01-10,spring,2011,January,17,Monday,Workingday,Clear,0.2,0.2273,0.4,0.1045,4,174,178,178,721,178,1,3,1,131,1,730,336860,1,178
2011-01-10,spring,2011,January,18,Monday,Workingday,Clear,0.2,0.197,0.4,0.2239,1,154,155,155,721,155,1,3,1,131,1,728,309772,1,155
2011-01-10,spring,2011,January,19,Monday,Workingday,Clear,0.16,0.1667,0.47,0.1642,3,92,95,95,721,95,1,2,1,121,1,728,226789,1,95
2011-01-10,spring,2011,January,20,Monday,Workingday,Clear,0.16,0.1667,0.5,0.1642,1,73,74,74,721,74,1,2,1,121,1,728,164550,1,74
2011-01-10,spring,2011,January,21,Monday,Workingday,Clear,0.14,0.1364,0.59,0.194,1,37,38,38,721,38,1,1,1,111,1,728,125445,1,38
2011-01-10,spring,2011,January,22,Monday,Workingday,Clear,0.14,0.1515,0.59,0.1642,2,22,24,24,721,24,1,1,1,111,1,728,95612,1,24
2011-01-10,spring,2011,January,23,Monday,Workingday,Clear,0.14,0.1515,0.59,0.1642,0,18,18,18,721,18,1,1,1,111,1,728,63941,1,18
2011-01-11,spring,2011,January,0,Tuesday,Workingday,Clear,0.14,0.1667,0.59,0.1045,2,10,12,12,720,12,1,1,1,111,1,726,39130,1,12
2011-01-11,spring,2011,January,1,Tuesday,Workingday,Clear,0.14,0.1515,0.59,0.1642,0,3,3,3,720,3,1,1,1,111,1,724,24164,1,3
2011-01-11,spring,2011,January,2,Tuesday,Workingday,Mist,0.16,0.1515,0.55,0.194,0,3,3,3,720,3,1,1,1,111,1,715,16352,1,3
2011-01-11,spring,2011,January,5,Tuesday,Workingday,Mist,0.16,0.1818,0.55,0.1343,0,6,6,6,720,6,1,1,1,111,1,717,14261,1,6
2011-01-11,spring,2011,January,6,Tuesday,Workingday,Mist,0.16,0.1818,0.55,0.1343,0,27,27,27,720,27,1,1,1,111,1,725,55132,1,27
2011-01-11,spring,2011,January,7,Tuesday,Workingday,Mist,0.16,0.2273,0.55,0.0,2,97,99,99,720,99,1,2,1,121,1,727,154171,1,99
2011-01-11,spring,2011,January,8,Tuesday,Workingday,Mist,0.18,0.2121,0.51,0.0896,3,214,217,217,720,217,1,3,1,131,1,727,261001,1,217
2011-01-11,spring,2011,January,9,Tuesday,Workingday,Mist,0.18,0.197,0.51,0.1642,3,127,130,130,720,130,1,2,1,121,1,727,159438,1,130
2011-01-11,spring,2011,January,10,Tuesday,Workingday,Mist,0.2,0.2121,0.51,0.1642,3,51,54,54,720,54,1,2,1,121,1,727,126257,1,54
2011-01-11,spring,2011,January,11,Tuesday,Workingday,Mist,0.2,0.2121,0.47,0.1343,4,31,35,35,720,35,1,1,1,111,1,727,151320,1,35
2011-01-11,spring,2011,January,12,Tuesday,Workingday,Mist,0.2,0.2273,0.51,0.1045,2,55,57,57,720,57,1,2,1,121,1,728,184414,1,57
2011-01-11,spring,2011,January,13,Tuesday,Workingday,Mist,0.2,0.2273,0.59,0.0896,6,46,52,52,720,52,1,2,1,121,1,729,184919,1,52
2011-01-11,spring,2011,January,14,Tuesday,Workingday,Mist,0.2,0.2273,0.59,0.0896,3,60,63,63,720,63,1,2,1,121,1,729,175652,1,63
2011-01-11,spring,2011,January,15,Tuesday,Workingday,Mist,0.16,0.197,0.8,0.0896,2,45,47,47,720,47,1,2,1,121,1,729,183149,1,47
2011-01-11,spring,2011,January,16,Tuesday,Workingday,Mist,0.16,0.1515,0.86,0.2239,4,72,76,76,720,76,1,2,1,121,1,730,227748,1,76
2011-01-11,spring,2011,January,17,Tuesday,Workingday,Mist,0.16,0.1515,0.86,0.2239,6,130,136,136,720,136,1,2,1,121,1,730,336860,1,136
2011-01-11,spring,2011,January,18,Tuesday,Workingday,Light Snow,0.16,0.1818,0.93,0.1045,1,94,95,95,720,95,1,2,1,121,1,728,309772,1,95
2011-01-11,spring,2011,January,19,Tuesday,Workingday,Light Snow,0.16,0.2273,0.93,0.0,0,51,51,51,720,51,1,2,1,121,1,728,226789,1,51
2011-01-11,spring,2011,January,20,Tuesday,Workingday,Light Snow,0.16,0.1515,0.93,0.194,0,32,32,32,720,32,1,1,1,111,1,728,164550,1,32
2011-01-11,spring,2011,January,21,Tuesday,Workingday,Light Snow,0.16,0.197,0.86,0.0896,0,20,20,20,720,20,1,1,1,111,1,728,125445,1,20
2011-01-11,spring,2011,January,22,Tuesday,Workingday,Light Snow,0.16,0.1818,0.93,0.1045,1,28,29,29,720,29,1,1,1,111,1,728,95612,1,29
2011-01-11,spring,2011,January,23,Tuesday,Workingday,Light Snow,0.16,0.197,0.93,0.0896,1,18,19,19,720,19,1,1,1,111,1,728,63941,1,19
2011-01-12,spring,2011,January,0,Wednesday,Workingday,Mist,0.16,0.197,0.86,0.0896,0,7,7,7,719,7,1,1,1,111,1,726,39130,1,7
2011-01-12,spring,2011,January,1,Wednesday,Workingday,Mist,0.16,0.1818,0.86,0.1045,0,6,6,6,719,6,1,1,1,111,1,724,24164,1,6
2011-01-12,spring,2011,January,2,Wednesday,Workingday,Clear,0.14,0.1515,0.86,0.1343,0,1,1,1,719,1,1,1,1,111,1,715,16352,1,1
2011-01-12,spring,2011,January,5,Wednesday,Workingday,Clear,0.14,0.1515,0.86,0.1642,0,5,5,5,719,5,1,1,1,111,1,717,14261,1,5
2011-01-12,spring,2011,January,6,Wednesday,Workingday,Clear,0.12,0.1515,0.93,0.1343,0,16,16,16,719,16,1,1,1,111,1,725,55132,1,16
2011-01-12,spring,2011,January,7,Wednesday,Workingday,Clear,0.14,0.1515,0.69,0.1343,0,54,54,54,719,54,1,2,1,121,1,727,154171,1,54
2011-01-12,spring,2011,January,8,Wednesday,Workingday,Clear,0.16,0.1667,0.59,0.1642,3,125,128,128,719,128,1,2,1,121,1,727,261001,1,128
2011-01-12,spring,2011,January,9,Wednesday,Workingday,Clear,0.16,0.1364,0.59,0.3284,3,78,81,81,719,81,1,2,1,121,1,727,159438,1,81
2011-01-12,spring,2011,January,10,Wednesday,Workingday,Clear,0.18,0.1818,0.55,0.2239,0,39,39,39,719,39,1,1,1,111,1,727,126257,1,39
2011-01-12,spring,2011,January,11,Wednesday,Workingday,Clear,0.2,0.1818,0.51,0.3881,3,32,35,35,719,35,1,1,1,111,1,727,151320,1,35
2011-01-12,spring,2011,January,12,Wednesday,Workingday,Clear,0.2,0.1515,0.47,0.5821,3,52,55,55,719,55,1,2,1,121,1,728,184414,1,55
2011-01-12,spring,2011,January,13,Wednesday,Workingday,Clear,0.22,0.197,0.44,0.3582,0,49,49,49,719,49,1,2,1,121,1,729,184919,1,49
2011-01-12,spring,2011,January,14,Wednesday,Workingday,Clear,0.2,0.1818,0.47,0.3284,0,44,44,44,719,44,1,2,1,121,1,729,175652,1,44
2011-01-12,spring,2011,January,15,Wednesday,Workingday,Clear,0.2,0.1667,0.47,0.4179,1,48,49,49,719,49,1,2,1,121,1,729,183149,1,49
2011-01-12,spring,2011,January,16,Wednesday,Workingday,Clear,0.22,0.197,0.44,0.3284,5,63,68,68,719,68,1,2,1,121,1,730,227748,1,68
2011-01-12,spring,2011,January,17,Wednesday,Workingday,Clear,0.2,0.1818,0.47,0.3582,0,139,139,139,719,139,1,2,1,121,1,730,336860,1,139
2011-01-12,spring,2011,January,18,Wednesday,Workingday,Clear,0.2,0.1515,0.47,0.5224,2,135,137,137,719,137,1,2,1,121,1,728,309772,1,137
2011-01-12,spring,2011,January,19,Wednesday,Workingday,Clear,0.18,0.1515,0.47,0.4179,1,82,83,83,719,83,1,2,1,121,1,728,226789,1,83
2011-01-12,spring,2011,January,20,Wednesday,Workingday,Clear,0.16,0.1364,0.5,0.3284,2,54,56,56,719,56,1,2,1,121,1,728,164550,1,56
2011-01-12,spring,2011,January,21,Wednesday,Workingday,Clear,0.16,0.1364,0.55,0.3284,0,57,57,57,719,57,1,2,1,121,1,728,125445,1,57
2011-01-12,spring,2011,January,22,Wednesday,Workingday,Clear,0.16,0.1212,0.55,0.4478,1,32,33,33,719,33,1,1,1,111,1,728,95612,1,33
2011-01-12,spring,2011,January,23,Wednesday,Workingday,Clear,0.14,0.1061,0.59,0.4179,1,19,20,20,719,20,1,1,1,111,1,728,63941,1,20
2011-01-13,spring,2011,January,0,Thursday,Workingday,Clear,0.14,0.1212,0.59,0.2836,1,6,7,7,718,7,1,1,1,111,1,726,39130,1,7
2011-01-13,spring,2011,January,1,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.2836,0,2,2,2,718,2,1,1,1,111,1,724,24164,1,2
2011-01-13,spring,2011,January,2,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.3582,0,2,2,2,718,2,1,1,1,111,1,715,16352,1,2
2011-01-13,spring,2011,January,3,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.3284,0,3,3,3,718,3,1,1,1,111,1,697,8174,1,3
2011-01-13,spring,2011,January,4,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.2537,0,4,4,4,718,4,1,1,1,111,1,697,4428,1,4
2011-01-13,spring,2011,January,5,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.2985,0,3,3,3,718,3,1,1,1,111,1,717,14261,1,3
2011-01-13,spring,2011,January,6,Thursday,Workingday,Clear,0.12,0.1515,0.54,0.1343,0,28,28,28,718,28,1,1,1,111,1,725,55132,1,28
2011-01-13,spring,2011,January,7,Thursday,Workingday,Clear,0.12,0.1515,0.54,0.1343,0,72,72,72,718,72,1,2,1,121,1,727,154171,1,72
2011-01-13,spring,2011,January,8,Thursday,Workingday,Clear,0.14,0.1364,0.5,0.194,5,197,202,202,718,202,1,3,1,131,1,727,261001,1,202
2011-01-13,spring,2011,January,9,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.3284,2,137,139,139,718,139,1,2,1,121,1,727,159438,1,139
2011-01-13,spring,2011,January,10,Thursday,Workingday,Mist,0.16,0.1364,0.5,0.3582,2,36,38,38,718,38,1,1,1,111,1,727,126257,1,38
2011-01-13,spring,2011,January,11,Thursday,Workingday,Mist,0.2,0.1667,0.44,0.4478,4,33,37,37,718,37,1,1,1,111,1,727,151320,1,37
2011-01-13,spring,2011,January,12,Thursday,Workingday,Clear,0.2,0.1667,0.44,0.4179,3,49,52,52,718,52,1,2,1,121,1,728,184414,1,52
2011-01-13,spring,2011,January,13,Thursday,Workingday,Clear,0.22,0.197,0.41,0.4478,2,81,83,83,718,83,1,2,1,121,1,729,184919,1,83
2011-01-13,spring,2011,January,14,Thursday,Workingday,Clear,0.22,0.197,0.41,0.3881,3,39,42,42,718,42,1,2,1,121,1,729,175652,1,42
2011-01-13,spring,2011,January,15,Thursday,Workingday,Clear,0.24,0.2121,0.38,0.2985,5,55,60,60,718,60,1,2,1,121,1,729,183149,1,60
2011-01-13,spring,2011,January,16,Thursday,Workingday,Clear,0.24,0.2121,0.38,0.3582,2,76,78,78,718,78,1,2,1,121,1,730,227748,1,78
2011-01-13,spring,2011,January,17,Thursday,Workingday,Clear,0.2,0.1818,0.4,0.2836,4,158,162,162,718,162,1,3,1,131,1,730,336860,1,162
2011-01-13,spring,2011,January,18,Thursday,Workingday,Clear,0.2,0.1818,0.4,0.3284,3,141,144,144,718,144,1,3,1,131,1,728,309772,1,144
2011-01-13,spring,2011,January,19,Thursday,Workingday,Clear,0.16,0.1515,0.47,0.2537,1,98,99,99,718,99,1,2,1,121,1,728,226789,1,99
2011-01-13,spring,2011,January,20,Thursday,Workingday,Clear,0.16,0.1515,0.47,0.2239,0,64,64,64,718,64,1,2,1,121,1,728,164550,1,64
2011-01-13,spring,2011,January,21,Thursday,Workingday,Clear,0.14,0.1212,0.46,0.2985,0,40,40,40,718,40,1,1,1,111,1,728,125445,1,40
2011-01-13,spring,2011,January,22,Thursday,Workingday,Clear,0.14,0.1212,0.46,0.3284,0,30,30,30,718,30,1,1,1,111,1,728,95612,1,30
2011-01-13,spring,2011,January,23,Thursday,Workingday,Clear,0.12,0.1364,0.5,0.194,1,14,15,15,718,15,1,1,1,111,1,728,63941,1,15
2011-01-14,spring,2011,January,0,Friday,Workingday,Clear,0.12,0.1364,0.5,0.194,0,14,14,14,717,14,1,1,1,111,1,726,39130,1,14
2011-01-14,spring,2011,January,1,Friday,Workingday,Clear,0.1,0.1212,0.54,0.1642,0,5,5,5,717,5,1,1,1,111,1,724,24164,1,5
2011-01-14,spring,2011,January,2,Friday,Workingday,Clear,0.1,0.1212,0.54,0.1343,0,1,1,1,717,1,1,1,1,111,1,715,16352,1,1
2011-01-14,spring,2011,January,3,Friday,Workingday,Clear,0.1,0.1364,0.54,0.1045,0,1,1,1,717,1,1,1,1,111,1,697,8174,1,1
2011-01-14,spring,2011,January,5,Friday,Workingday,Clear,0.1,0.1364,0.54,0.0896,0,8,8,8,717,8,1,1,1,111,1,717,14261,1,8
2011-01-14,spring,2011,January,6,Friday,Workingday,Clear,0.1,0.1818,0.54,0.0,0,17,17,17,717,17,1,1,1,111,1,725,55132,1,17
2011-01-14,spring,2011,January,7,Friday,Workingday,Clear,0.1,0.1212,0.74,0.1642,0,70,70,70,717,70,1,2,1,121,1,727,154171,1,70
2011-01-14,spring,2011,January,8,Friday,Workingday,Clear,0.12,0.1667,0.68,0.0,2,156,158,158,717,158,1,3,1,131,1,727,261001,1,158
2011-01-14,spring,2011,January,9,Friday,Workingday,Clear,0.14,0.1515,0.69,0.1343,0,117,117,117,717,117,1,2,1,121,1,727,159438,1,117
2011-01-14,spring,2011,January,10,Friday,Workingday,Clear,0.18,0.1818,0.55,0.194,4,40,44,44,717,44,1,2,1,121,1,727,126257,1,44
2011-01-14,spring,2011,January,11,Friday,Workingday,Clear,0.18,0.1667,0.51,0.2836,6,47,53,53,717,53,1,2,1,121,1,727,151320,1,53
2011-01-14,spring,2011,January,12,Friday,Workingday,Clear,0.2,0.197,0.44,0.2537,2,59,61,61,717,61,1,2,1,121,1,728,184414,1,61
2011-01-14,spring,2011,January,13,Friday,Workingday,Clear,0.22,0.197,0.37,0.3881,4,73,77,77,717,77,1,2,1,121,1,729,184919,1,77
2011-01-14,spring,2011,January,14,Friday,Workingday,Clear,0.22,0.2121,0.41,0.2836,5,59,64,64,717,64,1,2,1,121,1,729,175652,1,64
2011-01-14,spring,2011,January,15,Friday,Workingday,Clear,0.24,0.2424,0.38,0.1642,9,59,68,68,717,68,1,2,1,121,1,729,183149,1,68
2011-01-14,spring,2011,January,16,Friday,Workingday,Clear,0.22,0.2424,0.41,0.1045,3,87,90,90,717,90,1,2,1,121,1,730,227748,1,90
2011-01-14,spring,2011,January,17,Friday,Workingday,Clear,0.22,0.2273,0.41,0.1642,4,155,159,159,717,159,1,3,1,131,1,730,336860,1,159
2011-01-14,spring,2011,January,18,Friday,Workingday,Clear,0.2,0.2576,0.47,0.0,5,134,139,139,717,139,1,2,1,121,1,728,309772,1,139
2011-01-14,spring,2011,January,19,Friday,Workingday,Clear,0.16,0.197,0.59,0.0896,3,89,92,92,717,92,1,2,1,121,1,728,226789,1,92
2011-01-14,spring,2011,January,20,Friday,Workingday,Clear,0.18,0.2424,0.59,0.0,0,68,68,68,717,68,1,2,1,121,1,728,164550,1,68
2011-01-14,spring,2011,January,21,Friday,Workingday,Clear,0.16,0.2273,0.69,0.0,4,48,52,52,717,52,1,2,1,121,1,728,125445,1,52
2011-01-14,spring,2011,January,22,Friday,Workingday,Mist,0.16,0.2273,0.69,0.0,2,34,36,36,717,36,1,1,1,111,1,728,95612,1,36
2011-01-14,spring,2011,January,23,Friday,Workingday,Mist,0.18,0.2424,0.55,0.0,1,26,27,27,717,27,1,1,1,111,1,728,63941,1,27
2011-01-15,spring,2011,January,0,Saturday,Holiday,Clear,0.18,0.2424,0.55,0.0,3,25,28,28,716,28,1,1,1,111,1,726,39130,1,28
2011-01-15,spring,2011,January,1,Saturday,Holiday,Mist,0.16,0.197,0.59,0.0896,2,18,20,20,716,20,1,1,1,111,1,724,24164,1,20
2011-01-15,spring,2011,January,2,Saturday,Holiday,Mist,0.16,0.197,0.59,0.0896,0,12,12,12,716,12,1,1,1,111,1,715,16352,1,12
2011-01-15,spring,2011,January,3,Saturday,Holiday,Mist,0.16,0.2273,0.59,0.0,1,7,8,8,716,8,1,1,1,111,1,697,8174,1,8
2011-01-15,spring,2011,January,4,Saturday,Holiday,Mist,0.16,0.2273,0.59,0.0,0,5,5,5,716,5,1,1,1,111,1,697,4428,1,5
2011-01-15,spring,2011,January,5,Saturday,Holiday,Clear,0.16,0.2273,0.59,0.0,0,1,1,1,716,1,1,1,1,111,1,717,14261,1,1
2011-01-15,spring,2011,January,6,Saturday,Holiday,Clear,0.14,0.1667,0.63,0.1045,1,2,3,3,716,3,1,1,1,111,1,725,55132,1,3
2011-01-15,spring,2011,January,7,Saturday,Holiday,Clear,0.14,0.2121,0.63,0.0,1,9,10,10,716,10,1,1,1,111,1,727,154171,1,10
2011-01-15,spring,2011,January,8,Saturday,Holiday,Clear,0.14,0.1515,0.63,0.1343,1,22,23,23,716,23,1,1,1,111,1,727,261001,1,23
2011-01-15,spring,2011,January,9,Saturday,Holiday,Clear,0.16,0.1818,0.64,0.1343,2,31,33,33,716,33,1,1,1,111,1,727,159438,1,33
2011-01-15,spring,2011,January,10,Saturday,Holiday,Clear,0.18,0.197,0.59,0.1642,2,57,59,59,716,59,1,2,1,121,1,727,126257,1,59
2011-01-15,spring,2011,January,11,Saturday,Holiday,Clear,0.2,0.197,0.55,0.2239,18,54,72,72,716,72,1,2,1,121,1,727,151320,1,72
2011-01-15,spring,2011,January,12,Saturday,Holiday,Clear,0.24,0.2273,0.48,0.2239,15,74,89,89,716,89,1,2,1,121,1,728,184414,1,89
2011-01-15,spring,2011,January,13,Saturday,Holiday,Clear,0.28,0.2576,0.38,0.2985,21,80,101,101,716,101,1,2,1,121,1,729,184919,1,101
2011-01-15,spring,2011,January,14,Saturday,Holiday,Clear,0.3,0.2879,0.39,0.2836,26,92,118,118,716,118,1,2,1,121,1,729,175652,1,118
2011-01-15,spring,2011,January,15,Saturday,Holiday,Mist,0.32,0.3182,0.36,0.194,21,108,129,129,716,129,1,2,1,121,1,729,183149,1,129
2011-01-15,spring,2011,January,16,Saturday,Holiday,Mist,0.34,0.3333,0.34,0.194,33,95,128,128,716,128,1,2,1,121,1,730,227748,1,128
2011-01-15,spring,2011,January,17,Saturday,Holiday,Mist,0.32,0.303,0.36,0.2836,29,54,83,83,716,83,1,2,1,121,1,730,336860,1,83
2011-01-15,spring,2011,January,18,Saturday,Holiday,Mist,0.3,0.2879,0.45,0.2537,15,69,84,84,716,84,1,2,1,121,1,728,309772,1,84
2011-01-15,spring,2011,January,19,Saturday,Holiday,Mist,0.32,0.303,0.39,0.2537,14,60,74,74,716,74,1,2,1,121,1,728,226789,1,74
2011-01-15,spring,2011,January,20,Saturday,Holiday,Mist,0.32,0.303,0.39,0.2537,6,35,41,41,716,41,1,2,1,121,1,728,164550,1,41
2011-01-15,spring,2011,January,21,Saturday,Holiday,Mist,0.32,0.303,0.39,0.2239,6,51,57,57,716,57,1,2,1,121,1,728,125445,1,57
